sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
28589;SDS011;15788;48.794;9.190;2020-11-10T00:01:25;45.92;;;28.35;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:03:51;43.50;;;25.88;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:06:16;45.47;;;26.20;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:08:42;44.75;;;27.30;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:11:08;51.20;;;27.80;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:13:33;46.40;;;27.88;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:15:59;44.55;;;25.98;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:18:24;39.75;;;25.17;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:20:50;50.47;;;28.08;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:23:15;47.30;;;27.15;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:25:49;46.25;;;26.60;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:28:18;40.55;;;24.85;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:30:44;45.53;;;26.73;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:33:11;42.03;;;25.23;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:35:37;44.47;;;26.40;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:38:02;37.97;;;25.13;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:40:28;44.97;;;26.25;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:42:54;42.38;;;26.02;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:45:19;41.35;;;25.25;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:47:44;38.90;;;23.23;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:50:12;40.85;;;26.02;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:52:37;42.33;;;25.90;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:55:05;44.53;;;26.98;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:57:31;45.97;;;26.70;;
28589;SDS011;15788;48.794;9.190;2020-11-10T00:59:57;40.50;;;23.50;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:02:22;41.55;;;23.30;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:04:47;44.08;;;25.20;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:07:13;41.30;;;26.60;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:09:38;38.42;;;23.30;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:12:03;41.35;;;24.25;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:14:29;42.60;;;24.38;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:16:54;43.85;;;25.80;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:19:22;44.90;;;27.77;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:21:49;47.30;;;28.45;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:24:14;41.22;;;26.45;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:26:40;49.70;;;27.30;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:29:05;45.38;;;27.70;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:31:30;40.05;;;23.85;;
28589;SDS011;15788;48.794;9.190;2020-11-10T01:33:56;43.85;;;25.52;;
