timestamp;sensor_id;lon;lat;P1;P2;precipitation;temperature;humidity;pressure;wind_speed;wind_deg
2020-10-01 00:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;10.9;92.0;973.5;2.1;150
2020-10-01 01:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;10.4;95.0;973.0;1.0;140
2020-10-01 02:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;9.6;97.0;972.0;1.7;140
2020-10-01 03:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;9.4;97.0;971.5;2.2;150
2020-10-01 04:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;9.4;96.0;971.0;2.0;150
2020-10-01 05:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;9.2;96.0;970.5;2.8;150
2020-10-01 06:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;9.1;97.0;970.0;3.0;150
2020-10-01 07:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;10.8;92.0;970.0;2.9;150
2020-10-01 08:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.8;86.0;969.0;3.2;140
2020-10-01 09:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.9;79.0;969.0;3.6;140
2020-10-01 10:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;16.6;71.0;968.5;3.7;140
2020-10-01 11:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;17.3;63.0;968.5;3.8;170
2020-10-01 12:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;18.1;58.0;967.5;3.7;180
2020-10-01 13:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;18.0;59.0;967.5;3.0;190
2020-10-01 14:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;18.4;62.0;967.0;2.8;170
2020-10-01 15:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;17.7;67.0;967.0;2.0;200
2020-10-01 16:00:00;2700;9.2;48.78;2000.0;1000.0;0.1;16.6;67.0;967.0;2.6;230
2020-10-01 17:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;15.5;74.0;967.5;2.8;240
2020-10-01 18:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;15.2;73.0;967.5;1.6;210
2020-10-01 19:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.7;74.0;967.5;1.7;210
2020-10-01 20:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.0;74.0;967.5;1.7;210
2020-10-01 21:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.4;77.0;967.5;2.3;180
2020-10-01 22:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.8;79.0;967.0;1.6;160
2020-10-01 23:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.1;83.0;966.0;2.9;170
2020-10-02 00:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.3;83.0;965.0;3.5;160
2020-10-02 01:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.1;85.0;964.5;2.0;130
2020-10-02 02:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.6;88.0;963.5;1.9;130
2020-10-02 03:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.2;89.0;962.5;1.1;110
2020-10-02 04:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.4;89.0;962.0;1.3;130
2020-10-02 05:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.2;90.0;961.0;1.0;120
2020-10-02 06:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.4;89.0;960.5;1.2;140
2020-10-02 07:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.5;88.0;960.0;1.3;60
2020-10-02 08:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.5;82.0;959.0;2.6;100
2020-10-02 09:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;15.0;71.0;958.0;4.6;110
2020-10-02 10:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;18.2;61.0;956.5;5.9;100
2020-10-02 11:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;19.0;57.0;955.5;5.3;110
2020-10-02 12:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;19.9;54.0;954.5;4.8;110
2020-10-02 13:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;19.2;58.0;954.0;5.4;110
2020-10-02 14:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;18.5;58.0;953.0;6.5;110
2020-10-02 15:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;18.1;62.0;952.5;5.8;110
2020-10-02 16:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;17.7;64.0;952.0;5.5;100
2020-10-02 17:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;17.1;66.0;952.0;4.8;100
2020-10-02 18:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;17.2;65.0;951.5;4.3;110
2020-10-02 19:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;17.0;65.0;951.0;3.7;110
2020-10-02 20:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;16.3;68.0;951.0;2.7;100
2020-10-02 21:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;16.7;66.0;951.0;1.8;110
2020-10-02 22:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;15.8;69.0;951.0;1.2;120
2020-10-02 23:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;15.9;69.0;951.5;1.6;280
2020-10-03 00:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.9;73.0;951.0;1.5;260
2020-10-03 01:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.2;77.0;951.0;2.8;270
2020-10-03 02:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.2;77.0;951.5;4.3;280
2020-10-03 03:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.4;86.0;951.5;5.4;300
2020-10-03 04:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.0;87.0;952.0;5.8;300
2020-10-03 05:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.7;89.0;952.0;4.8;300
2020-10-03 06:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.2;84.0;953.0;4.9;300
2020-10-03 07:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.5;77.0;954.0;4.0;300
2020-10-03 08:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.4;76.0;954.5;4.9;290
2020-10-03 09:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.9;78.0;956.0;4.4;290
2020-10-03 10:00:00;2700;9.2;48.78;2000.0;1000.0;0.8;10.1;88.0;957.0;3.6;280
2020-10-03 11:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;9.6;82.0;959.0;4.1;250
2020-10-03 12:00:00;2700;9.2;48.78;2000.0;1000.0;2.8;9.1;90.0;958.5;1.8;210
2020-10-03 13:00:00;2700;9.2;48.78;2000.0;1000.0;0.1;10.2;90.0;958.5;2.6;150
2020-10-03 14:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.2;70.0;958.5;2.1;160
2020-10-03 15:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.7;61.0;958.0;2.6;170
2020-10-03 16:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.9;65.0;957.5;2.9;140
2020-10-03 17:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.4;76.0;957.5;3.7;140
2020-10-03 18:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.5;80.0;957.5;3.3;130
2020-10-03 19:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;10.9;82.0;957.5;3.2;150
2020-10-03 20:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;9.9;83.0;957.5;4.7;160
2020-10-03 21:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;9.5;84.0;958.0;5.2;150
2020-10-03 22:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;9.0;85.0;957.5;4.6;150
2020-10-03 23:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;8.8;84.0;957.5;4.1;160
2020-10-04 00:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;9.9;73.0;958.0;3.5;160
2020-10-04 01:00:00;2700;9.2;48.78;2000.0;1000.0;0.5;8.8;86.0;958.0;3.5;160
2020-10-04 02:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;8.9;85.0;958.0;3.7;150
2020-10-04 03:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.4;69.0;958.0;3.5;170
2020-10-04 04:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.2;69.0;958.5;2.8;180
2020-10-04 05:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;10.5;72.0;959.5;3.0;170
2020-10-04 06:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.1;67.0;960.5;2.6;190
2020-10-04 07:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.4;60.0;962.0;5.2;220
2020-10-04 08:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.5;57.0;962.5;5.3;220
2020-10-04 09:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.2;52.0;963.0;5.4;220
2020-10-04 10:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.3;45.0;964.0;6.1;230
2020-10-04 11:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;15.8;44.0;964.0;5.6;250
2020-10-04 12:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;16.4;42.0;964.0;4.8;260
2020-10-04 13:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;17.1;39.0;963.5;4.9;230
2020-10-04 14:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;18.1;37.0;963.5;3.4;240
2020-10-04 15:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;17.2;41.0;963.5;2.3;210
2020-10-04 16:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;16.2;46.0;963.5;3.3;130
2020-10-04 17:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.2;61.0;965.0;3.1;260
2020-10-04 18:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.8;64.0;965.0;1.7;270
2020-10-04 19:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.0;62.0;965.5;1.3;100
2020-10-04 20:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.5;63.0;965.5;1.6;180
2020-10-04 21:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.3;66.0;966.0;1.3;140
2020-10-04 22:00:00;2700;9.2;48.78;2000.0;1000.0;2.5;11.2;79.0;966.5;1.5;230
2020-10-04 23:00:00;2700;9.2;48.78;2000.0;1000.0;1.4;10.4;88.0;966.0;1.7;160
2020-10-05 00:00:00;2700;9.2;48.78;2000.0;1000.0;0.3;10.6;90.0;966.0;4.1;170
2020-10-05 01:00:00;2700;9.2;48.78;2000.0;1000.0;0.2;11.3;80.0;966.5;2.7;180
2020-10-05 02:00:00;2700;9.2;48.78;2000.0;1000.0;0.2;10.6;91.0;966.5;1.9;170
2020-10-05 03:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;10.5;91.0;967.0;1.5;150
2020-10-05 04:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;10.5;81.0;967.0;2.7;200
2020-10-05 05:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;10.6;77.0;967.5;2.7;210
2020-10-05 06:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;10.3;77.0;968.0;3.1;200
2020-10-05 07:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.4;73.0;968.5;3.6;180
2020-10-05 08:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.9;67.0;968.5;3.7;190
2020-10-05 09:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.0;65.0;969.0;4.0;190
2020-10-05 10:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.7;63.0;969.0;3.1;200
2020-10-05 11:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.0;56.0;969.0;3.8;220
2020-10-05 12:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.3;53.0;968.5;4.9;240
2020-10-05 13:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.5;52.0;969.0;5.0;230
2020-10-05 14:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.2;51.0;969.0;5.4;230
2020-10-05 15:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.8;54.0;969.5;5.1;230
2020-10-05 16:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.0;61.0;970.0;4.3;230
2020-10-05 17:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.5;65.0;970.0;4.5;220
2020-10-05 18:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.2;67.0;970.5;4.4;210
2020-10-05 19:00:00;2700;9.2;48.78;2000.0;1000.0;0.4;10.9;80.0;970.5;4.0;210
2020-10-05 20:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;10.6;79.0;971.0;3.6;190
2020-10-05 21:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;10.5;79.0;971.0;2.9;190
2020-10-05 22:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.4;75.0;971.0;3.6;190
2020-10-05 23:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.5;74.0;970.5;4.2;190
2020-10-06 00:00:00;2700;9.2;48.78;2000.0;1000.0;0.5;10.7;81.0;970.5;4.9;190
2020-10-06 01:00:00;2700;9.2;48.78;2000.0;1000.0;0.6;10.5;86.0;970.5;5.1;190
2020-10-06 02:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.2;82.0;970.5;4.6;200
2020-10-06 03:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.5;82.0;971.0;4.0;220
2020-10-06 04:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.5;81.0;971.5;3.3;220
2020-10-06 05:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.6;77.0;971.5;3.0;210
2020-10-06 06:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.4;76.0;971.5;3.8;200
2020-10-06 07:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.8;71.0;971.5;3.4;190
2020-10-06 08:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.8;65.0;971.0;3.1;180
2020-10-06 09:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.4;63.0;971.0;3.4;190
2020-10-06 10:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.0;64.0;970.5;4.2;190
2020-10-06 11:00:00;2700;9.2;48.78;2000.0;1000.0;0.1;12.3;73.0;970.5;3.1;180
2020-10-06 12:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.9;67.0;970.0;3.7;190
2020-10-06 13:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;15.5;66.0;969.5;5.4;200
2020-10-06 14:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;14.9;67.0;968.5;4.0;200
2020-10-06 15:00:00;2700;9.2;48.78;2000.0;1000.0;0.8;13.8;74.0;968.5;4.0;200
2020-10-06 16:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.8;67.0;968.5;3.6;220
2020-10-06 17:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;13.1;67.0;969.0;3.4;230
2020-10-06 18:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.7;68.0;969.0;2.7;230
2020-10-06 19:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.8;67.0;969.0;3.0;190
2020-10-06 20:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;12.1;74.0;969.5;3.2;180
2020-10-06 21:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.7;80.0;970.0;3.2;210
2020-10-06 22:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.5;77.0;971.0;2.6;210
2020-10-06 23:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.4;76.0;971.0;2.5;210
2020-10-07 00:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.0;77.0;971.5;2.5;220
2020-10-07 01:00:00;2700;9.2;48.78;2000.0;1000.0;0.0;11.0;75.0;972.0;2.9;220
2020-10-07 02:00:00;2700;9.2;48.78;45.06;38.72;0.0;10.3;78.0;972.0;2.6;210
2020-10-07 03:00:00;2700;9.2;48.78;26.72;25.66;0.0;10.0;80.0;972.0;2.8;210
2020-10-07 04:00:00;2700;9.2;48.78;75.94;72.7;0.0;9.8;83.0;973.0;2.8;190
2020-10-07 05:00:00;2700;9.2;48.78;68.4;65.4;0.3;10.0;83.0;973.5;2.6;220
2020-10-07 06:00:00;2700;9.2;48.78;77.3;74.0;0.1;10.1;83.0;974.0;2.8;220
2020-10-07 07:00:00;2700;9.2;48.78;44.84;42.97;0.0;10.4;84.0;975.0;2.9;220
2020-10-07 08:00:00;2700;9.2;48.78;38.16;36.6;0.0;11.0;83.0;975.5;2.9;220
2020-10-07 09:00:00;2700;9.2;48.78;35.0;33.56;0.1;11.0;88.0;976.5;3.2;240
2020-10-07 10:00:00;2700;9.2;48.78;99.1;94.6;0.4;11.6;83.0;977.0;2.5;260
2020-10-07 11:00:00;2700;9.2;48.78;82.94;79.0;0.0;12.3;77.0;977.5;4.6;270
2020-10-07 12:00:00;2700;9.2;48.78;70.4;67.1;0.0;13.2;70.0;978.0;5.7;280
2020-10-07 13:00:00;2700;9.2;48.78;89.06;84.9;0.0;13.8;65.0;978.0;6.1;280
2020-10-07 14:00:00;2700;9.2;48.78;66.0;63.03;0.0;13.8;60.0;978.5;7.7;290
2020-10-07 15:00:00;2700;9.2;48.78;107.44;102.56;0.0;13.1;68.0;979.5;6.2;280
2020-10-07 16:00:00;2700;9.2;48.78;92.0;87.6;0.0;12.6;76.0;980.0;4.5;270
2020-10-07 17:00:00;2700;9.2;48.78;22.58;21.66;0.0;12.2;78.0;981.0;2.2;250
2020-10-07 18:00:00;2700;9.2;48.78;40.56;38.9;0.0;11.7;79.0;982.0;2.1;230
2020-10-07 19:00:00;2700;9.2;48.78;31.34;30.08;0.0;11.6;81.0;982.5;2.6;210
2020-10-07 20:00:00;2700;9.2;48.78;32.9;31.53;0.0;10.9;81.0;983.0;3.0;240
2020-10-07 21:00:00;2700;9.2;48.78;31.77;30.48;0.0;10.9;80.0;983.5;2.4;240
2020-10-07 22:00:00;2700;9.2;48.78;61.44;58.78;0.0;11.3;78.0;984.0;3.2;250
2020-10-07 23:00:00;2700;9.2;48.78;58.03;55.56;0.0;10.9;81.0;984.0;2.6;220
2020-10-08 00:00:00;2700;9.2;48.78;80.9;77.4;0.0;10.7;82.0;984.5;2.8;220
2020-10-08 01:00:00;2700;9.2;48.78;40.44;38.78;0.0;10.5;83.0;984.5;2.9;210
2020-10-08 02:00:00;2700;9.2;48.78;40.9;39.22;0.0;10.6;82.0;984.5;2.5;210
2020-10-08 03:00:00;2700;9.2;48.78;42.94;41.2;0.0;10.0;85.0;984.5;2.3;200
