timestamp;sensor_id;lon;lat;P1;P2;precipitation;temperature;humidity;pressure;wind_speed;wind_deg
2020-10-15 00:00:00;33381;9.164;48.78;8.77;7.9;0.3;6.4;95.0;976.5;2.5;300
2020-10-15 01:00:00;33381;9.164;48.78;8.836;7.94;0.1;6.4;96.0;976.5;2.4;310
2020-10-15 02:00:00;33381;9.164;48.78;9.234;8.35;0.0;6.3;97.0;976.0;2.5;310
2020-10-15 03:00:00;33381;9.164;48.78;9.38;8.41;0.0;6.4;96.0;975.5;2.2;310
2020-10-15 04:00:00;33381;9.164;48.78;9.08;8.055;0.1;6.4;96.0;975.5;2.0;340
2020-10-15 05:00:00;33381;9.164;48.78;9.18;8.07;0.0;6.5;96.0;976.0;1.7;340
2020-10-15 06:00:00;33381;9.164;48.78;7.832;6.586;0.0;6.6;95.0;976.0;2.0;330
2020-10-15 07:00:00;33381;9.164;48.78;7.047;6.273;0.0;6.9;95.0;976.5;2.0;340
2020-10-15 08:00:00;33381;9.164;48.78;5.797;5.027;0.0;7.1;93.0;976.5;2.5;350
2020-10-15 09:00:00;33381;9.164;48.78;5.06;3.904;0.0;7.4;92.0;977.0;2.1;350
2020-10-15 10:00:00;33381;9.164;48.78;4.227;3.72;0.0;7.7;90.0;977.0;2.3;350
2020-10-15 11:00:00;33381;9.164;48.78;4.31;3.56;0.0;8.2;89.0;977.0;2.8;360
2020-10-15 12:00:00;33381;9.164;48.78;4.793;4.215;0.0;8.3;89.0;977.0;2.1;20
2020-10-15 13:00:00;33381;9.164;48.78;6.27;4.926;0.0;8.6;88.0;976.5;2.2;10
2020-10-15 14:00:00;33381;9.164;48.78;4.74;4.14;0.1;8.7;89.0;977.0;2.1;360
2020-10-15 15:00:00;33381;9.164;48.78;6.0;5.227;0.0;8.9;87.0;977.0;2.7;360
2020-10-15 16:00:00;33381;9.164;48.78;3.979;3.633;0.0;8.5;96.0;977.0;2.6;350
2020-10-15 17:00:00;33381;9.164;48.78;4.387;3.818;0.1;8.5;97.0;977.0;3.0;350
2020-10-15 18:00:00;33381;9.164;48.78;3.574;3.26;0.2;8.6;96.0;977.5;3.1;350
2020-10-15 19:00:00;33381;9.164;48.78;4.35;3.799;0.1;8.5;96.0;977.5;3.7;350
2020-10-15 20:00:00;33381;9.164;48.78;5.625;4.88;0.0;8.6;95.0;978.0;3.5;350
2020-10-15 21:00:00;33381;9.164;48.78;5.445;4.824;0.0;8.4;95.0;978.5;3.4;350
2020-10-15 22:00:00;33381;9.164;48.78;5.36;4.64;0.0;8.4;93.0;978.5;3.5;350
2020-10-15 23:00:00;33381;9.164;48.78;5.355;4.715;0.0;8.3;94.0;978.5;3.4;350
2020-10-17 00:00:00;33381;9.164;48.78;6.63;5.29;0.0;6.6;91.0;981.5;2.0;300
2020-10-17 01:00:00;33381;9.164;48.78;6.953;5.766;0.0;6.6;91.0;981.0;2.3;300
2020-10-17 02:00:00;33381;9.164;48.78;6.81;5.812;0.0;6.5;93.0;981.0;2.0;290
2020-10-17 03:00:00;33381;9.164;48.78;7.293;6.33;0.0;6.2;94.0;980.5;2.3;310
2020-10-17 04:00:00;33381;9.164;48.78;7.973;7.03;0.0;5.9;95.0;981.0;2.1;300
2020-10-17 05:00:00;33381;9.164;48.78;9.66;8.0;0.0;6.1;95.0;981.0;1.9;300
2020-10-17 06:00:00;33381;9.164;48.78;9.59;8.49;0.0;6.0;94.0;981.0;1.7;290
2020-10-17 07:00:00;33381;9.164;48.78;8.3;7.06;0.0;6.1;93.0;981.5;1.3;290
2020-10-17 08:00:00;33381;9.164;48.78;7.5;5.867;0.0;6.6;90.0;981.5;0.9;310
2020-10-17 09:00:00;33381;9.164;48.78;9.85;7.25;0.0;7.3;85.0;981.5;1.1;290
2020-10-17 10:00:00;33381;9.164;48.78;6.535;5.574;0.0;8.3;80.0;981.5;1.4;300
2020-10-17 11:00:00;33381;9.164;48.78;6.465;5.78;0.0;8.7;77.0;981.5;1.7;340
2020-10-17 12:00:00;33381;9.164;48.78;7.066;6.28;0.0;9.4;74.0;981.0;1.5;360
2020-10-17 13:00:00;33381;9.164;48.78;7.168;6.54;0.0;9.8;72.0;981.0;1.7;340
2020-10-17 14:00:00;33381;9.164;48.78;7.492;6.727;0.0;9.1;75.0;981.5;2.7;360
2020-10-17 15:00:00;33381;9.164;48.78;9.92;8.89;0.0;8.6;82.0;981.5;2.6;350
2020-10-17 16:00:00;33381;9.164;48.78;11.0;9.46;0.0;8.5;84.0;981.5;2.0;320
2020-10-17 17:00:00;33381;9.164;48.78;11.87;10.65;0.0;8.1;87.0;981.5;1.3;320
2020-10-17 18:00:00;33381;9.164;48.78;11.35;10.28;0.0;7.9;90.0;982.5;1.4;310
2020-10-17 19:00:00;33381;9.164;48.78;12.37;11.08;0.0;7.8;88.0;982.5;1.8;290
2020-10-17 20:00:00;33381;9.164;48.78;12.67;11.15;0.0;7.7;89.0;983.0;1.8;270
2020-10-17 21:00:00;33381;9.164;48.78;13.81;12.266;0.0;7.7;89.0;983.0;1.5;290
2020-10-17 22:00:00;33381;9.164;48.78;16.62;14.74;0.0;7.5;89.0;983.0;1.9;280
2020-10-17 23:00:00;33381;9.164;48.78;18.67;16.28;0.0;7.3;91.0;983.0;2.0;280
2020-10-19 00:00:00;33381;9.164;48.78;15.57;13.39;0.0;6.5;93.0;986.0;2.1;160
2020-10-19 01:00:00;33381;9.164;48.78;16.0;13.67;0.0;6.5;93.0;986.0;1.9;160
2020-10-19 02:00:00;33381;9.164;48.78;16.86;14.54;0.0;6.6;94.0;986.0;2.3;150
2020-10-19 03:00:00;33381;9.164;48.78;16.31;14.2;0.0;6.2;94.0;985.5;1.5;130
2020-10-19 04:00:00;33381;9.164;48.78;16.56;14.23;0.0;6.1;96.0;986.0;1.0;140
2020-10-19 05:00:00;33381;9.164;48.78;18.02;15.59;0.0;6.7;93.0;985.5;2.3;160
2020-10-19 06:00:00;33381;9.164;48.78;16.56;13.98;0.0;6.7;93.0;985.5;2.5;150
2020-10-19 07:00:00;33381;9.164;48.78;13.38;11.91;0.0;7.0;89.0;986.0;1.6;150
2020-10-19 08:00:00;33381;9.164;48.78;12.11;10.22;0.0;7.7;88.0;986.0;2.5;150
2020-10-19 09:00:00;33381;9.164;48.78;8.5;7.17;0.0;8.9;80.0;986.0;2.5;140
2020-10-19 10:00:00;33381;9.164;48.78;3.793;3.244;0.0;11.8;67.0;985.5;2.6;140
2020-10-19 11:00:00;33381;9.164;48.78;4.09;3.623;0.0;12.1;42.0;985.5;3.2;150
2020-10-19 12:00:00;33381;9.164;48.78;5.113;3.691;0.0;12.4;46.0;985.0;1.9;150
2020-10-19 13:00:00;33381;9.164;48.78;4.82;4.09;0.0;12.0;44.0;984.5;1.4;140
2020-10-19 14:00:00;33381;9.164;48.78;6.105;4.785;0.0;12.6;44.0;983.5;2.1;130
2020-10-19 15:00:00;33381;9.164;48.78;7.39;6.01;0.0;11.9;50.0;983.5;1.7;120
2020-10-19 16:00:00;33381;9.164;48.78;9.73;7.2;0.0;10.6;59.0;983.0;1.7;140
2020-10-19 17:00:00;33381;9.164;48.78;10.66;8.68;0.0;9.3;68.0;982.5;3.1;110
2020-10-19 18:00:00;33381;9.164;48.78;13.586;10.73;0.0;8.6;72.0;982.5;2.5;130
2020-10-19 19:00:00;33381;9.164;48.78;13.01;10.875;0.0;7.4;78.0;983.0;2.6;110
2020-10-19 20:00:00;33381;9.164;48.78;15.05;12.24;0.0;7.1;80.0;982.5;1.9;140
2020-10-19 21:00:00;33381;9.164;48.78;16.38;13.06;0.0;6.1;85.0;982.5;2.1;140
2020-10-19 22:00:00;33381;9.164;48.78;16.83;13.484;0.0;6.1;83.0;982.0;3.1;160
2020-10-19 23:00:00;33381;9.164;48.78;18.05;14.38;0.0;6.4;81.0;981.0;4.0;160
2020-10-21 00:00:00;33381;9.164;48.78;10.234;8.69;0.0;10.4;83.0;974.5;3.1;160
2020-10-21 01:00:00;33381;9.164;48.78;9.96;8.414;0.0;10.4;83.0;974.0;2.8;150
2020-10-21 02:00:00;33381;9.164;48.78;9.71;8.26;0.0;10.1;83.0;973.5;2.7;150
2020-10-21 03:00:00;33381;9.164;48.78;9.48;8.055;0.0;9.8;84.0;973.0;2.2;140
2020-10-21 04:00:00;33381;9.164;48.78;9.0;7.883;0.0;10.4;79.0;973.0;3.4;160
2020-10-21 05:00:00;33381;9.164;48.78;11.36;8.74;0.0;10.2;80.0;973.0;3.1;150
2020-10-21 06:00:00;33381;9.164;48.78;13.23;9.18;0.0;9.9;82.0;972.5;3.0;150
2020-10-21 07:00:00;33381;9.164;48.78;16.67;9.54;0.0;10.1;82.0;973.0;2.5;150
2020-10-21 08:00:00;33381;9.164;48.78;12.32;7.684;0.0;11.1;79.0;974.0;2.2;150
2020-10-21 09:00:00;33381;9.164;48.78;11.83;6.75;0.0;12.5;72.0;974.0;2.7;150
2020-10-21 10:00:00;33381;9.164;48.78;12.625;7.934;0.0;13.4;69.0;973.5;2.0;140
2020-10-21 11:00:00;33381;9.164;48.78;16.84;8.63;0.0;14.7;65.0;973.5;2.0;160
2020-10-21 12:00:00;33381;9.164;48.78;16.84;8.13;0.0;14.9;66.0;973.5;1.9;140
2020-10-21 13:00:00;33381;9.164;48.78;8.34;5.027;0.0;16.3;60.0;973.0;3.9;140
2020-10-21 14:00:00;33381;9.164;48.78;7.81;4.207;0.0;16.7;62.0;973.0;2.8;150
2020-10-21 15:00:00;33381;9.164;48.78;6.066;3.828;0.0;17.8;59.0;973.5;2.5;140
2020-10-21 16:00:00;33381;9.164;48.78;6.867;4.598;0.0;16.8;61.0;973.5;2.2;150
2020-10-21 17:00:00;33381;9.164;48.78;8.18;5.34;0.0;15.4;68.0;974.0;4.0;170
2020-10-21 18:00:00;33381;9.164;48.78;8.27;5.414;0.0;15.1;66.0;975.0;4.4;170
2020-10-21 19:00:00;33381;9.164;48.78;8.63;6.312;0.0;15.2;60.0;975.0;4.0;170
2020-10-21 20:00:00;33381;9.164;48.78;8.96;6.176;0.0;14.1;70.0;976.0;2.6;160
2020-10-21 21:00:00;33381;9.164;48.78;7.707;5.137;0.0;14.5;66.0;976.5;2.6;160
2020-10-21 22:00:00;33381;9.164;48.78;7.79;4.89;0.0;15.2;57.0;977.0;3.8;170
2020-10-21 23:00:00;33381;9.164;48.78;8.85;4.67;0.0;15.6;55.0;977.5;4.3;180
2020-10-25 00:00:00;33381;9.164;48.78;5.414;4.105;0.0;8.0;96.0;977.0;2.4;150
2020-10-25 01:00:00;33381;9.164;48.78;5.13;4.18;0.0;6.9;98.0;976.0;1.9;130
2020-10-25 02:00:00;33381;9.164;48.78;6.152;4.695;0.0;7.4;94.0;975.5;3.2;160
2020-10-25 03:00:00;33381;9.164;48.78;6.734;5.71;0.0;7.0;96.0;975.0;1.7;160
2020-10-25 04:00:00;33381;9.164;48.78;6.17;4.87;0.0;6.6;97.0;974.5;2.8;160
2020-10-25 05:00:00;33381;9.164;48.78;4.88;4.066;0.0;6.5;95.0;974.0;2.4;160
2020-10-25 06:00:00;33381;9.164;48.78;4.25;3.424;0.0;6.4;95.0;973.5;3.4;160
2020-10-25 07:00:00;33381;9.164;48.78;3.57;2.863;0.0;7.3;92.0;973.5;4.2;160
2020-10-25 08:00:00;33381;9.164;48.78;3.969;3.01;0.0;8.4;86.0;973.5;3.4;160
2020-10-25 09:00:00;33381;9.164;48.78;2.838;2.416;0.0;10.6;79.0;972.5;3.5;150
2020-10-25 10:00:00;33381;9.164;48.78;2.39;1.922;0.0;13.4;70.0;972.0;3.2;140
2020-10-25 11:00:00;33381;9.164;48.78;1.955;1.646;0.0;16.0;59.0;971.5;3.5;160
2020-10-25 12:00:00;33381;9.164;48.78;2.418;1.87;0.0;18.1;45.0;971.0;3.6;190
2020-10-25 13:00:00;33381;9.164;48.78;2.328;1.8125;0.0;18.5;45.0;970.0;4.0;220
2020-10-25 14:00:00;33381;9.164;48.78;2.209;1.687;0.0;18.5;43.0;969.5;4.2;230
2020-10-25 15:00:00;33381;9.164;48.78;2.924;2.223;0.0;17.5;46.0;969.0;2.7;220
2020-10-25 16:00:00;33381;9.164;48.78;4.58;3.428;0.0;17.0;46.0;969.0;2.3;200
2020-10-25 17:00:00;33381;9.164;48.78;5.453;4.367;0.0;16.2;48.0;969.0;2.4;210
2020-10-25 18:00:00;33381;9.164;48.78;4.645;3.766;0.0;15.6;52.0;969.5;2.5;240
2020-10-25 19:00:00;33381;9.164;48.78;5.484;3.947;0.0;13.7;66.0;969.5;3.1;170
