timestamp;sensor_id;lon;lat;P1;P2;precipitation;temperature;humidity;pressure;wind_speed;wind_deg
2020-10-08 21:00:00;10963;9.19;48.78;2.773;0.983;0.0;14.4;76.0;983.5;3.2;180
2020-10-08 22:00:00;10963;9.19;48.78;3.623;1.294;0.0;14.2;76.0;983.5;4.0;180
2020-10-08 23:00:00;10963;9.19;48.78;3.002;1.51;0.0;13.9;76.0;983.0;5.5;180
2020-10-09 00:00:00;10963;9.19;48.78;4.066;1.578;0.0;13.8;75.0;983.0;4.0;180
2020-10-09 01:00:00;10963;9.19;48.78;4.18;1.72;0.0;13.8;75.0;983.5;1.9;190
2020-10-09 02:00:00;10963;9.19;48.78;4.05;1.893;0.0;13.8;75.0;983.0;1.7;190
2020-10-09 03:00:00;10963;9.19;48.78;4.785;2.264;0.0;13.8;74.0;983.0;2.5;200
2020-10-09 04:00:00;10963;9.19;48.78;4.984;2.44;0.0;13.4;77.0;983.0;3.4;180
2020-10-09 05:00:00;10963;9.19;48.78;6.402;2.652;0.0;13.6;75.0;983.0;4.0;180
2020-10-09 06:00:00;10963;9.19;48.78;8.49;3.07;0.0;13.0;77.0;983.0;3.6;180
2020-10-09 07:00:00;10963;9.19;48.78;6.12;2.916;0.0;13.8;74.0;983.5;2.2;180
2020-10-09 08:00:00;10963;9.19;48.78;6.324;3.465;0.0;15.3;68.0;983.5;3.1;200
2020-10-09 09:00:00;10963;9.19;48.78;5.715;2.797;0.0;17.0;64.0;983.5;3.3;190
2020-10-09 10:00:00;10963;9.19;48.78;5.906;3.014;0.0;17.5;60.0;983.0;2.5;220
2020-10-09 11:00:00;10963;9.19;48.78;6.17;3.068;0.0;17.5;60.0;983.0;2.6;220
2020-10-09 12:00:00;10963;9.19;48.78;5.6;2.803;0.0;17.8;60.0;982.5;3.1;190
2020-10-09 13:00:00;10963;9.19;48.78;4.65;2.61;0.0;18.1;58.0;982.0;3.5;230
2020-10-09 14:00:00;10963;9.19;48.78;4.62;2.51;0.0;17.8;61.0;982.0;3.0;270
2020-10-09 15:00:00;10963;9.19;48.78;5.277;3.23;0.0;17.6;60.0;981.5;2.1;260
2020-10-09 16:00:00;10963;9.19;48.78;5.113;2.793;0.0;17.3;62.0;981.5;2.0;220
2020-10-09 17:00:00;10963;9.19;48.78;5.8;3.443;0.0;17.0;65.0;981.5;1.6;210
2020-10-09 18:00:00;10963;9.19;48.78;6.227;3.852;0.0;16.3;68.0;982.0;1.8;200
2020-10-09 19:00:00;10963;9.19;48.78;7.086;4.59;0.0;15.9;69.0;982.0;2.0;220
2020-10-09 20:00:00;10963;9.19;48.78;5.555;3.941;0.0;15.6;70.0;982.0;1.4;220
2020-10-09 21:00:00;10963;9.19;48.78;5.742;3.762;0.1;14.6;78.0;982.0;1.6;200
2020-10-09 22:00:00;10963;9.19;48.78;5.438;3.6;0.0;14.7;76.0;981.5;1.9;190
2020-10-09 23:00:00;10963;9.19;48.78;4.805;3.277;0.0;14.4;76.0;981.5;1.9;200
2020-10-10 00:00:00;10963;9.19;48.78;5.055;2.803;0.0;14.1;78.0;981.5;1.8;240
2020-10-10 01:00:00;10963;9.19;48.78;2.945;1.481;0.3;11.9;82.0;982.0;3.4;300
2020-10-10 02:00:00;10963;9.19;48.78;3.021;1.438;0.6;10.8;89.0;982.0;4.1;290
2020-10-10 03:00:00;10963;9.19;48.78;2.54;1.339;1.2;10.3;90.0;982.0;2.0;280
2020-10-10 04:00:00;10963;9.19;48.78;3.346;1.628;0.1;10.1;89.0;982.5;1.5;260
2020-10-10 05:00:00;10963;9.19;48.78;4.02;1.879;0.3;10.2;90.0;982.5;1.5;220
2020-10-10 06:00:00;10963;9.19;48.78;4.387;2.127;0.0;9.9;91.0;982.5;1.3;230
2020-10-10 07:00:00;10963;9.19;48.78;3.912;1.754;0.0;10.0;90.0;983.5;1.4;260
2020-10-10 08:00:00;10963;9.19;48.78;4.508;1.962;0.1;10.3;85.0;983.5;1.7;260
2020-10-10 09:00:00;10963;9.19;48.78;3.758;1.575;0.3;10.2;89.0;984.0;1.7;270
2020-10-10 10:00:00;10963;9.19;48.78;2.709;1.259;0.2;10.4;88.0;984.5;2.7;290
2020-10-10 11:00:00;10963;9.19;48.78;2.965;1.535;0.0;10.8;81.0;985.0;3.4;280
2020-10-10 12:00:00;10963;9.19;48.78;3.31;1.709;0.1;10.6;80.0;985.0;4.1;300
2020-10-10 13:00:00;10963;9.19;48.78;3.264;1.666;0.0;11.4;75.0;984.5;2.9;310
2020-10-10 14:00:00;10963;9.19;48.78;3.793;1.86;0.0;11.4;68.0;984.5;3.1;300
2020-10-10 15:00:00;10963;9.19;48.78;3.979;1.773;0.0;11.4;64.0;984.5;2.7;310
2020-10-10 16:00:00;10963;9.19;48.78;3.514;1.802;0.0;11.8;59.0;984.0;2.9;290
2020-10-10 17:00:00;10963;9.19;48.78;4.984;2.773;0.0;10.1;68.0;984.0;2.5;270
2020-10-10 18:00:00;10963;9.19;48.78;5.473;3.25;0.0;9.3;74.0;984.5;2.3;240
2020-10-10 19:00:00;10963;9.19;48.78;6.387;3.283;0.0;8.6;75.0;984.5;2.8;240
2020-10-10 20:00:00;10963;9.19;48.78;5.973;3.4;0.0;7.9;76.0;984.5;2.5;240
2020-10-10 21:00:00;10963;9.19;48.78;5.258;2.926;0.0;7.4;76.0;984.5;2.4;260
2020-10-10 22:00:00;10963;9.19;48.78;5.28;3.27;0.0;7.6;72.0;984.5;2.4;240
2020-10-10 23:00:00;10963;9.19;48.78;4.805;2.697;0.0;7.2;72.0;984.5;2.7;230
2020-10-11 00:00:00;10963;9.19;48.78;3.918;2.238;0.0;6.8;72.0;984.0;2.4;230
2020-10-11 01:00:00;10963;9.19;48.78;3.535;1.94;0.0;6.4;72.0;983.5;2.2;230
2020-10-11 02:00:00;10963;9.19;48.78;3.936;1.826;0.0;5.6;83.0;983.5;2.7;170
2020-10-11 03:00:00;10963;9.19;48.78;3.85;1.824;0.0;5.5;83.0;983.0;2.7;170
2020-10-11 04:00:00;10963;9.19;48.78;3.281;1.726;0.0;5.2;86.0;983.0;2.8;170
