sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
2199;SDS011;1106;48.762;9.168;2020-10-25T00:02:24;15.87;;;14.77;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:04:51;18.43;;;17.20;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:07:18;15.80;;;14.90;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:09:44;17.47;;;16.33;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:12:12;16.47;;;15.50;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:14:39;16.90;;;15.90;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:17:06;16.90;;;15.83;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:19:33;16.77;;;15.77;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:22:00;17.20;;;16.20;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:24:27;17.10;;;16.00;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:27:09;16.73;;;15.83;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:29:38;16.87;;;15.67;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:32:05;15.57;;;14.77;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:34:31;16.50;;;15.30;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:36:58;20.20;;;16.10;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:39:25;17.15;;;16.10;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:41:52;15.17;;;14.37;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:44:18;16.57;;;15.57;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:46:45;16.90;;;15.87;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:49:11;16.05;;;15.10;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:51:38;16.23;;;15.30;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:54:04;15.90;;;15.00;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:56:43;15.40;;;14.60;;
2199;SDS011;1106;48.762;9.168;2020-10-25T00:59:35;15.47;;;14.60;;
2199;SDS011;1106;48.762;9.168;2020-10-25T01:02:08;16.00;;;14.90;;
2199;SDS011;1106;48.762;9.168;2020-10-25T01:04:39;15.93;;;15.03;;
2199;SDS011;1106;48.762;9.168;2020-10-25T01:07:13;17.05;;;16.10;;
2199;SDS011;1106;48.762;9.168;2020-10-25T01:09:40;15.90;;;15.00;;
2199;SDS011;1106;48.762;9.168;2020-10-25T01:12:08;15.75;;;14.88;;
2199;SDS011;1106;48.762;9.168;2020-10-25T01:14:35;15.83;;;15.00;;
2199;SDS011;1106;48.762;9.168;2020-10-25T01:17:04;15.55;;;14.70;;
2199;SDS011;1106;48.762;9.168;2020-10-25T01:19:32;16.15;;;15.35;;
