sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
33381;SDS011;21342;48.786;9.166;2020-11-01T00:00:14;7.40;;;6.00;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:02:41;5.93;;;5.37;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:05:08;7.03;;;5.60;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:07:35;5.80;;;5.20;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:10:03;5.53;;;5.03;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:12:30;7.37;;;5.60;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:14:56;8.23;;;5.90;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:17:23;6.40;;;5.40;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:19:50;5.90;;;5.30;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:22:17;6.20;;;5.60;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:24:43;6.00;;;5.40;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:27:11;6.23;;;5.60;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:29:38;7.63;;;6.87;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:32:04;7.50;;;5.40;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:34:33;5.83;;;5.33;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:37:00;6.23;;;5.63;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:39:26;6.83;;;5.80;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:41:53;5.77;;;5.23;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:44:21;6.37;;;5.77;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:46:48;6.20;;;5.60;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:49:15;8.40;;;5.83;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:51:41;5.30;;;4.80;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:54:08;5.53;;;5.03;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:56:35;5.63;;;5.10;;
33381;SDS011;21342;48.786;9.166;2020-11-01T00:59:02;9.13;;;5.70;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:01:29;7.17;;;4.33;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:03:56;5.33;;;4.70;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:06:23;5.53;;;4.80;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:08:50;5.60;;;5.10;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:11:17;5.67;;;5.17;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:13:44;5.50;;;5.10;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:16:11;5.93;;;5.20;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:18:38;6.30;;;4.53;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:21:05;6.40;;;5.80;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:23:32;5.63;;;5.13;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:25:59;5.00;;;4.60;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:28:25;5.67;;;5.17;;
33381;SDS011;21342;48.786;9.166;2020-11-01T01:30:52;5.63;;;5.00;;
