sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T00:03:34;20.87;;;6.90;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T00:08:34;13.37;;;6.40;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T00:13:35;15.73;;;6.80;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T00:18:36;11.57;;;6.60;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T00:23:36;12.13;;;5.83;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T00:28:37;12.73;;;7.07;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T00:33:37;17.60;;;6.80;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T00:38:40;14.63;;;7.30;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T00:43:41;10.93;;;5.47;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T00:48:41;11.90;;;5.80;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T01:04:39;12.55;;;6.18;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T01:09:41;17.20;;;7.25;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T01:14:41;12.13;;;6.60;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T01:19:43;11.90;;;6.43;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T01:29:47;11.53;;;6.60;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T01:34:48;18.33;;;8.90;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T01:39:55;14.70;;;6.60;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T01:44:57;13.15;;;8.05;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T01:49:59;16.17;;;6.65;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T01:55:02;19.58;;;7.60;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T02:05:21;16.63;;;6.80;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T02:10:22;17.73;;;7.95;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T02:15:32;18.50;;;7.65;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T02:20:45;19.85;;;8.55;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T02:25:50;15.15;;;6.82;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T02:30:52;15.50;;;6.88;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T02:35:53;16.77;;;8.10;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T02:40:54;15.25;;;7.22;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T02:45:54;12.30;;;6.28;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T02:50:58;16.50;;;6.82;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T02:55:59;10.38;;;7.00;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T03:01:00;15.38;;;6.32;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T03:06:06;16.52;;;7.40;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T03:11:10;22.90;;;7.15;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T03:16:11;13.95;;;6.30;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T03:21:13;11.05;;;6.40;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T03:26:19;14.15;;;7.40;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T03:31:20;19.17;;;7.68;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T03:36:35;17.20;;;7.60;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T03:41:43;16.23;;;8.45;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T03:46:44;19.42;;;6.97;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T03:51:53;15.25;;;7.45;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:02:01;13.50;;;7.15;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:07:06;13.98;;;7.95;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:12:06;19.13;;;8.60;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:17:09;22.97;;;8.37;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:22:19;15.60;;;7.82;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:27:22;17.77;;;7.88;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:32:23;16.93;;;8.03;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:37:24;13.32;;;7.30;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:42:24;17.27;;;7.27;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:47:25;12.40;;;6.37;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:52:26;13.13;;;7.82;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T04:57:27;21.53;;;7.77;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T05:02:28;14.23;;;6.22;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T05:07:29;18.17;;;7.23;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T05:12:31;13.35;;;7.15;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T05:17:31;17.08;;;7.55;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T05:22:33;14.00;;;7.70;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T05:27:35;15.38;;;8.30;;
33882;SDS011;20173;48.78946059;9.19673145;2020-11-14T05:32:36;17.52;;;7.32;;
