sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
10963;SDS011;5534;48.784;9.190;2020-11-02T00:00:12;9.73;;;2.38;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:02:44;12.07;;;1.90;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:05:13;6.70;;;1.63;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:07:49;4.82;;;1.88;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:10:18;9.23;;;1.95;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:12:44;9.52;;;2.05;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:15:11;9.48;;;1.77;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:17:53;7.13;;;1.77;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:20:25;14.20;;;2.35;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:22:54;8.23;;;1.75;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:25:23;6.35;;;1.75;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:27:54;14.75;;;2.30;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:30:24;9.68;;;1.88;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:32:51;8.95;;;1.85;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:35:17;5.50;;;1.80;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:37:43;4.35;;;1.58;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:40:10;3.55;;;1.50;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:42:37;3.97;;;1.40;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:45:03;3.55;;;1.17;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:47:30;5.22;;;1.27;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:49:55;2.38;;;0.93;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:52:23;1.52;;;1.20;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:54:49;2.25;;;1.33;;
10963;SDS011;5534;48.784;9.190;2020-11-02T00:57:18;2.42;;;0.90;;
